#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
4576,57.09,0.461276,0.715817,4601,0.542419,0.317015,16,4,-1.00,50,10,6,1,80,0.9,0.8,0.3,0.3,226935,9636,4914,2.27,21.12,33.70,2.45
13096,141.62,0.434488,0.655754,13212,0.525630,0.301191,16,4,-1.00,50,12,4,1,30,0.9,0.8,0.3,0.3,226935,36447,14572,2.29,24.75,114.58,2.07
11032,111.23,0.435194,0.660577,11112,0.530552,0.306460,16,4,-1.00,50,12,4,1,50,0.9,0.8,0.3,0.3,226935,31620,12322,2.27,15.34,93.62,2.22
7987,92.29,0.444226,0.677542,8037,0.533970,0.309273,16,4,-1.00,50,12,4,1,80,0.9,0.8,0.3,0.3,226935,21694,8929,2.29,24.03,65.97,2.15
7386,73.53,0.449474,0.683862,7431,0.538707,0.314422,16,4,-1.00,50,12,6,1,30,0.9,0.8,0.3,0.3,226935,17666,7993,2.29,14.35,56.89,2.01
6712,78.37,0.450627,0.687971,6752,0.536508,0.311278,16,4,-1.00,50,12,6,1,50,0.9,0.8,0.3,0.3,226935,16224,7252,2.26,23.70,52.41,2.35
5217,65.66,0.461883,0.707170,5258,0.543615,0.319095,16,4,-1.00,50,12,6,1,80,0.9,0.8,0.3,0.3,226935,11587,5663,2.30,23.91,39.45,2.75
27688,327.57,0.430519,0.613304,28142,0.510393,0.286025,24,4,-1.00,30,8,4,1,30,0.9,0.8,0.3,0.3,579297,63144,31740,3.08,26.53,297.96,2.61
20512,242.51,0.443581,0.630058,20855,0.516412,0.291732,24,4,-1.00,30,8,4,1,50,0.9,0.8,0.3,0.3,579297,42923,23674,3.06,26.80,212.65,2.04
15672,179.95,0.453792,0.645880,15906,0.520786,0.295776,24,4,-1.00,30,8,4,1,80,0.9,0.8,0.3,0.3,579297,30798,17943,3.06,26.36,150.53,2.00
18816,233.15,0.447251,0.635712,19096,0.518465,0.293477,24,4,-1.00,30,8,6,1,30,0.9,0.8,0.3,0.3,579297,36121,21126,3.06,41.74,188.35,2.49
15219,190.64,0.460672,0.652633,15475,0.521428,0.295906,24,4,-1.00,30,8,6,1,50,0.9,0.8,0.3,0.3,579297,26336,17222,3.05,41.02,146.57,2.05
12437,154.97,0.469177,0.666472,12616,0.524820,0.299193,24,4,-1.00,30,8,6,1,80,0.9,0.8,0.3,0.3,579297,19993,13922,3.08,40.97,110.92,2.28
31212,401.43,0.430805,0.608390,31749,0.507187,0.282719,24,4,-1.00,30,10,4,1,30,0.9,0.8,0.3,0.3,579297,78917,36142,3.07,32.65,365.70,3.51
23401,286.96,0.444131,0.625051,23824,0.513817,0.289154,24,4,-1.00,30,10,4,1,50,0.9,0.8,0.3,0.3,579297,53735,27381,3.06,32.71,251.19,2.45
18131,220.94,0.454024,0.639679,18420,0.516337,0.290936,24,4,-1.00,30,10,4,1,80,0.9,0.8,0.3,0.3,579297,38553,20975,3.08,33.16,184.70,2.40
21634,275.07,0.447631,0.631174,22052,0.513808,0.288420,24,4,-1.00,30,10,6,1,30,0.9,0.8,0.3,0.3,579297,45189,24676,3.10,46.73,225.24,2.46
17784,208.08,0.460853,0.647040,18153,0.517563,0.291833,24,4,-1.00,30,10,6,1,50,0.9,0.8,0.3,0.3,579297,32973,20423,3.08,24.63,180.37,2.42
14679,189.93,0.468872,0.659230,14942,0.520154,0.294156,24,4,-1.00,30,10,6,1,80,0.9,0.8,0.3,0.3,579297,24997,16648,3.06,46.82,140.05,2.32
35134,500.28,0.429655,0.602404,35842,0.505321,0.281025,24,4,-1.00,30,12,4,1,30,0.9,0.8,0.3,0.3,579297,94896,41411,3.06,45.50,451.72,3.61
26635,345.23,0.442972,0.618561,27161,0.510709,0.285990,24,4,-1.00,30,12,4,1,50,0.9,0.8,0.3,0.3,579297,64685,31666,3.09,45.13,297.01,2.41
20776,267.81,0.452756,0.633002,21151,0.514403,0.289190,24,4,-1.00,30,12,4,1,80,0.9,0.8,0.3,0.3,579297,46442,24405,3.05,44.68,220.08,2.31
