#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
6333,391.30,0.418364,0.761300,6336,0.551076,0.347107,12,4,-1.00,2000,6,6,1,2000,0.9,0.8,0.3,0.4,46390,25245,7713,23.78,96.33,271.19,12.75
10845,702.74,0.413928,0.733657,10846,0.525567,0.324192,12,4,-1.00,2000,8,4,1,1000,0.9,0.8,0.3,0.4,46390,55778,14485,23.66,139.17,539.91,12.75
8784,587.78,0.414328,0.737194,8786,0.534528,0.332072,12,4,-1.00,2000,8,4,1,2000,0.9,0.8,0.3,0.4,46390,46617,11599,23.87,137.55,426.36,12.75
8284,527.52,0.415152,0.749955,8287,0.539184,0.336412,12,4,-1.00,2000,8,6,1,1000,0.9,0.8,0.3,0.4,46390,38634,10528,23.98,120.20,383.34,12.71
6938,454.95,0.416791,0.754063,6939,0.547348,0.343927,12,4,-1.00,2000,8,6,1,2000,0.9,0.8,0.3,0.4,46390,33710,8750,23.82,119.91,311.22,12.78
11248,756.30,0.413288,0.729831,11248,0.524062,0.322676,12,4,-1.00,2000,10,4,1,1000,0.9,0.8,0.3,0.4,46390,69691,15154,23.87,166.18,566.25,12.81
9047,636.83,0.414216,0.734904,9049,0.533198,0.330625,12,4,-1.00,2000,10,4,1,2000,0.9,0.8,0.3,0.4,46390,58258,12067,24.02,165.05,447.75,12.74
8648,568.35,0.415509,0.747829,8650,0.537598,0.334878,12,4,-1.00,2000,10,6,1,1000,0.9,0.8,0.3,0.4,46390,48231,11107,24.05,132.63,411.67,12.81
7262,502.17,0.415519,0.751130,7262,0.544966,0.341603,12,4,-1.00,2000,10,6,1,2000,0.9,0.8,0.3,0.4,46390,42133,9210,24.15,144.44,333.58,12.81
6340,379.50,0.422392,0.751382,6341,0.547163,0.343189,12,4,-1.00,3000,6,4,1,1000,0.9,0.8,0.3,0.4,29787,26670,8170,24.08,99.05,256.37,12.88
6193,377.70,0.423175,0.750503,6195,0.549164,0.345156,12,4,-1.00,3000,6,4,1,2000,0.9,0.8,0.3,0.4,29787,26467,7972,24.16,93.08,260.46,12.83
4766,307.19,0.424447,0.766864,4766,0.560947,0.355552,12,4,-1.00,3000,6,6,1,1000,0.9,0.8,0.3,0.4,29787,18299,5879,23.89,88.74,194.56,12.91
4728,305.82,0.425036,0.768661,4731,0.561679,0.356456,12,4,-1.00,3000,6,6,1,2000,0.9,0.8,0.3,0.4,29787,18275,5813,24.02,88.93,192.87,12.81
6939,475.36,0.424287,0.746052,6939,0.544221,0.340526,12,4,-1.00,3000,8,4,1,1000,0.9,0.8,0.3,0.4,29787,35535,9328,24.09,123.02,328.25,12.84
6826,465.28,0.420994,0.744300,6829,0.545125,0.341518,12,4,-1.00,3000,8,4,1,2000,0.9,0.8,0.3,0.4,29787,35276,9084,24.10,123.32,317.86,12.68
5260,362.51,0.422155,0.760740,5260,0.557301,0.352865,12,4,-1.00,3000,8,6,1,1000,0.9,0.8,0.3,0.4,29787,24354,6712,23.83,108.67,230.01,12.76
5213,347.21,0.423096,0.759915,5213,0.557902,0.353496,12,4,-1.00,3000,8,6,1,2000,0.9,0.8,0.3,0.4,29787,24325,6633,23.65,100.09,223.47,12.82
7206,511.88,0.422031,0.743168,7206,0.542148,0.338564,12,4,-1.00,3000,10,4,1,1000,0.9,0.8,0.3,0.4,29787,44355,9768,23.80,147.03,341.05,12.72
7026,505.65,0.423340,0.743731,7029,0.543127,0.339523,12,4,-1.00,3000,10,4,1,2000,0.9,0.8,0.3,0.4,29787,44035,9491,23.63,146.85,335.17,12.73
5536,394.20,0.423401,0.758979,5537,0.555372,0.350815,12,4,-1.00,3000,10,6,1,1000,0.9,0.8,0.3,0.4,29787,30493,7101,23.69,128.91,241.60,12.72
5438,385.00,0.423151,0.759120,5439,0.555647,0.350990,12,4,-1.00,3000,10,6,1,2000,0.9,0.8,0.3,0.4,29787,30457,7014,23.81,119.20,241.99,12.75
13238,837.93,0.375010,0.725787,13240,0.514972,0.317049,12,6,-1.00,1000,6,4,1,1000,0.9,0.8,0.3,0.4,104472,58917,18378,22.68,92.87,722.38,12.57
5985,386.43,0.387463,0.751571,5987,0.548942,0.346892,12,6,-1.00,1000,6,4,1,2000,0.9,0.8,0.3,0.4,104472,26606,8283,23.43,90.00,273.00,12.86
