#Clusters,Total,D2C,Radius,K,MAE,MSE,m,h,w,t,l,k,b,delta,GBin,LBin,GMode,LMode,#Buckets,#Bins,#Seeds,Phase1,Phase2,Phase3,Eval
k=20
1108,0.98,0.7058,0.8784,1122,0.8112,0.6874,28,2,-1.00,3,16,4,1,3,0.9,0.8,0.2,0.2,17002,10237,1150,0.65,0.04,0.29,0.03

k=60
1132,0.66,0.7114,0.8815,1157,0.8086,0.6837,20,2,-1.00,3,20,4,1,2,0.9,0.8,0.2,0.2,12292,10186,1188,0.49,0.02,0.15,0.03
1155,0.67,0.7024,0.8736,1172,0.8084,0.6837,28,2,-1.00,3,20,4,1,3,0.9,0.8,0.2,0.2,17002,12743,1204,0.49,0.02,0.16,0.02
1160,0.68,0.7001,0.8716,1179,0.8082,0.6836,28,2,-1.00,2,20,4,1,3,0.9,0.8,0.2,0.2,29899,11593,1211,0.47,0.05,0.16,0.03
1172,0.83,0.7099,0.8789,1190,0.8092,0.6842,20,2,-1.00,3,12,2,1,3,0.9,0.8,0.2,0.2,12292,6153,1228,0.49,0.03,0.31,0.03
1191,0.84,0.7172,0.8858,1213,0.8054,0.6780,16,2,-1.00,3,8,2,1,2,0.9,0.8,0.2,0.2,9686,4475,1243,0.50,0.01,0.33,0.03
1195,0.82,0.7055,0.8772,1220,0.8044,0.6777,24,2,-1.00,3,12,4,1,2,0.9,0.8,0.2,0.2,14801,7458,1248,0.49,0.02,0.31,0.03
1210,0.99,0.7041,0.8772,1237,0.8027,0.6756,28,2,-1.00,3,8,4,1,2,0.9,0.8,0.2,0.2,17002,5902,1269,0.63,0.02,0.34,0.03
1229,0.83,0.7045,0.8742,1251,0.8051,0.6786,24,2,-1.00,2,8,2,1,3,0.9,0.8,0.2,0.2,25863,4186,1288,0.51,0.03,0.29,0.03
1234,0.88,0.7028,0.8708,1255,0.8065,0.6813,20,2,-1.00,2,16,2,1,3,0.9,0.8,0.2,0.2,21361,6891,1294,0.50,0.05,0.33,0.03
