4493,27.37,0.1178,0.3489,4493,0.1248,0.0236,8,6,-1.00,30,8,6,1,30,0.9,0.8,0.5,0.3,39564,23200,5236,1.06,2.45,23.86,1.28
4555,30.24,0.1113,0.3350,4556,0.1201,0.0225,8,6,-1.00,50,12,4,1,30,0.9,0.8,0.5,0.3,24984,28556,5643,1.06,3.51,25.67,1.26
4563,29.14,0.1216,0.3340,4565,0.1266,0.0234,8,4,-1.00,30,12,6,1,30,0.9,0.8,0.5,0.3,30559,30630,5253,1.06,4.28,23.80,1.30
4591,28.76,0.1231,0.3322,4597,0.1251,0.0230,8,4,-1.00,40,8,4,1,30,0.9,0.8,0.5,0.3,24108,21225,5338,1.05,3.33,24.38,1.30
4677,29.09,0.1158,0.3448,4677,0.1235,0.0233,8,6,-1.00,30,10,6,1,30,0.9,0.8,0.5,0.3,39564,28946,5495,1.09,3.01,24.99,1.37
4801,30.97,0.1217,0.3277,4803,0.1238,0.0226,8,4,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,24108,26622,5608,1.05,4.03,25.89,1.27

k=2000
5037,33.14,0.1213,0.3230,5038,0.1223,0.0221,8,4,-1.00,40,12,4,1,30,0.9,0.8,0.5,0.3,24108,31886,5939,1.05,4.68,27.41,1.26
5041,35.38,0.1097,0.3348,5044,0.1183,0.0223,16,6,-1.00,50,8,6,1,50,0.9,0.8,0.5,0.3,48747,30084,6656,1.06,3.88,30.44,1.55
5045,35.73,0.1091,0.3317,5048,0.1181,0.0222,16,6,-1.00,30,8,6,1,50,0.9,0.8,0.5,0.3,76640,29357,6647,1.05,4.40,30.28,1.70
5049,35.20,0.1175,0.3204,5057,0.1196,0.0218,16,4,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,46982,32609,6257,1.01,5.72,28.47,1.62
5069,35.58,0.1173,0.3190,5078,0.1196,0.0217,16,4,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,59573,32535,6272,1.02,6.02,28.54,1.64
5077,35.06,0.1172,0.3192,5084,0.1195,0.0218,16,4,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,38968,33471,6288,1.01,5.66,28.39,1.84
5234,38.02,0.1090,0.3296,5237,0.1172,0.0220,16,6,-1.00,40,10,6,1,50,0.9,0.8,0.5,0.3,59398,36786,6950,1.05,5.01,31.96,1.78
5240,37.99,0.1091,0.3308,5242,0.1173,0.0220,16,6,-1.00,50,10,6,1,50,0.9,0.8,0.5,0.3,48747,37634,6972,1.06,4.81,32.12,1.76
5241,34.18,0.1105,0.3223,5241,0.1185,0.0219,8,6,-1.00,40,10,4,1,30,0.9,0.8,0.5,0.3,30546,30216,6380,1.09,3.05,30.04,1.28
5248,38.54,0.1088,0.3264,5251,0.1169,0.0219,16,6,-1.00,30,10,6,1,50,0.9,0.8,0.5,0.3,76640,36714,6987,1.04,5.42,32.08,1.68
5294,38.13,0.1164,0.3161,5301,0.1185,0.0214,16,4,-1.00,40,12,6,1,50,0.9,0.8,0.5,0.3,46982,39100,6627,1.03,6.74,30.36,1.76
5297,38.53,0.1166,0.3164,5303,0.1184,0.0214,16,4,-1.00,30,12,6,1,50,0.9,0.8,0.5,0.3,59573,39016,6647,1.01,7.03,30.49,1.65
5310,38.01,0.1162,0.3163,5318,0.1184,0.0214,16,4,-1.00,50,12,6,1,50,0.9,0.8,0.5,0.3,38968,40136,6654,1.02,6.51,30.48,1.91
