alpha,MSE,MAE,Time
748,0.852631,0.922153,7592084
749,0.757504,0.863432,2581116
750,0.804690,0.894125,6835739
751,0.807335,0.893036,161774
752,0.792201,0.887799,8451228
753,0.794282,0.889111,8524111
754,0.723064,0.842390,6007626
755,0.731359,0.848438,3214775
756,0.724704,0.842628,6679601
757,0.800970,0.893371,5268301
758,0.764644,0.868096,8480000
759,0.815766,0.900057,2502103
760,0.764091,0.872572,2562278
761,0.860876,0.926857,732356
762,0.835154,0.910808,5143821
763,0.780055,0.881469,8898127
764,0.882985,0.938154,6114109
765,0.809541,0.898185,5310327
766,0.786204,0.884713,8213307
767,0.818995,0.903560,9589568
768,0.781377,0.882190,7367469
769,0.799086,0.890544,3439594
770,0.735490,0.849842,3599422
771,0.747656,0.862230,439153
772,0.765051,0.872189,238631
773,0.771622,0.875849,50762
774,0.823429,0.906116,4872541
775,0.756792,0.868200,2928855
776,0.711657,0.835073,7082624
777,0.834469,0.912396,8201462
778,0.768766,0.870801,5074095
779,0.830402,0.910292,4674708
780,0.789740,0.886911,782578
781,0.805796,0.896059,1909835
782,0.792610,0.887367,4836483
783,0.843772,0.917471,9233807
784,0.760548,0.870536,433947
785,0.775688,0.878580,844109
786,0.776701,0.877949,2448583
787,0.832125,0.911102,7113548
788,0.809119,0.896510,6112411
789,0.742497,0.855170,928584
790,0.837469,0.913925,9615651
791,0.805140,0.893726,8674690
792,0.805830,0.896267,1660940
793,0.770261,0.875084,4759473
794,0.824781,0.906703,7572817
795,0.776339,0.877974,7775049
796,0.777065,0.879501,69801
797,0.838126,0.913935,5786125
798,0.738497,0.852717,7364618
799,0.759818,0.869810,7437270
800,0.776240,0.873973,9225720
801,0.808765,0.897749,964041
802,0.841327,0.916164,7876423
803,0.774119,0.876063,9464352
804,0.810370,0.898684,1014803
805,0.770377,0.876143,2748965
806,0.795577,0.890359,2393207
807,0.814132,0.901061,8097427
808,0.810640,0.898852,950427
809,0.849027,0.920504,7467303
810,0.772030,0.873307,2772136
811,0.852436,0.922004,1733006
812,0.814672,0.899935,9377138
813,0.836347,0.911567,7608619
814,0.835478,0.911649,966813
815,0.786756,0.882125,9811085
816,0.892821,0.944074,8452729
817,0.869416,0.931620,3415396
818,0.815262,0.901657,6924634
819,0.797738,0.891835,4565141
820,0.703402,0.829091,4343980
821,0.832033,0.911142,6540286
822,0.838416,0.912345,3239832
823,0.896927,0.946328,6004921
824,0.764016,0.869949,1299759
825,0.735533,0.849385,812650
826,0.795387,0.890539,3779971
827,0.754930,0.861857,1369561
828,0.847746,0.919689,6598776
829,0.784176,0.882839,1144590
830,0.839539,0.915358,8806831
831,0.802595,0.894554,5824496
832,0.795441,0.890332,2108631
833,0.735097,0.849025,6683255
834,0.775451,0.878897,5288848
835,0.792150,0.888304,3123434
836,0.792741,0.888976,9432220
837,0.826818,0.907820,7682056
838,0.774562,0.877926,1220862
839,0.824173,0.906756,382648
840,0.753910,0.861359,5149359
841,0.791588,0.886441,3992998
842,0.804788,0.895477,2115654
843,0.725665,0.843357,4526498
844,0.792724,0.886790,1601618
845,0.787838,0.885923,3082468
846,0.768070,0.873985,4337584
847,0.784129,0.883331,54348
848,0.771830,0.875250,6497865
849,0.779667,0.879657,1262218
850,0.826738,0.905863,4619490
851,0.813471,0.899941,841846
852,0.831054,0.910073,7802505
853,0.838283,0.914657,7859323
854,0.768107,0.874697,6846767
855,0.808672,0.898015,9102265
856,0.826492,0.907738,8671973
857,0.789270,0.886627,626739
858,0.750282,0.859184,471826
859,0.763345,0.866181,5270749
860,0.804660,0.895579,1771329
861,0.734940,0.850575,9278657
862,0.832859,0.910620,1095245
863,0.799213,0.892759,3879961
864,0.771908,0.875710,5961913
865,0.840262,0.915527,6384094
866,0.772794,0.873349,7003396
867,0.742252,0.854498,5394134
868,0.778417,0.880492,4066150
869,0.731786,0.848020,8224258
870,0.735605,0.850969,5776782
871,0.786895,0.881314,9215510
872,0.837938,0.913911,2217257
873,0.821357,0.905179,7892437
874,0.860608,0.926645,3742008
875,0.784078,0.882141,3818876
876,0.741316,0.852951,974905
877,0.750289,0.858553,8079592
878,0.786603,0.885169,3873225
879,0.712053,0.837475,7472771
880,0.812079,0.900175,9341811
881,0.764169,0.871933,8492716
882,0.841937,0.916577,8314617
883,0.833208,0.911196,7144316
884,0.874659,0.934443,6352039
885,0.804933,0.893719,5161385
886,0.795936,0.888872,6246581
887,0.811834,0.899583,5024012
888,0.803652,0.892946,5788125
889,0.845945,0.918878,6718407
890,0.811156,0.898938,294762
891,0.841152,0.916121,7559454
892,0.867109,0.930351,5997065
893,0.812607,0.900056,1390008
894,0.806114,0.895035,1439416
895,0.775058,0.878953,1958978
896,0.848494,0.920232,7774102
897,0.699317,0.826829,8442812
898,0.786218,0.884041,7353112
899,0.757526,0.867137,1840252
900,0.826035,0.907919,6667070
901,0.762648,0.869590,3129895
902,0.812116,0.899484,1055763
903,0.839859,0.914044,8884328
904,0.770281,0.875937,1022332
905,0.759727,0.865442,4797771
906,0.761427,0.866983,2703205
907,0.782228,0.882869,1997238
908,0.836167,0.913459,2877363
909,0.808273,0.897973,6576430
910,0.854266,0.923086,9470009
911,0.760504,0.870327,2219175
912,0.742040,0.858916,5069146
913,0.772974,0.877699,7784627
914,0.795867,0.890686,9363491
915,0.823721,0.906310,1421185
916,0.851870,0.921688,2946013
917,0.768574,0.874047,5610073
918,0.808486,0.896831,6445198
919,0.807053,0.896212,8734138
920,0.791377,0.888041,2328481
921,0.792253,0.886720,6739960
922,0.713279,0.836548,6293593
923,0.808539,0.898114,8325546
924,0.732476,0.847164,8129968
925,0.836945,0.913603,7733009
926,0.782452,0.881398,284525
927,0.739013,0.851633,5904071
928,0.817556,0.902586,6175821
929,0.806087,0.896236,7637638
930,0.805501,0.895969,7744324
931,0.805344,0.895718,2842892
932,0.738674,0.852456,767533
933,0.798921,0.891705,8800087
934,0.768123,0.874599,1727221
935,0.785836,0.882954,1789866
936,0.812170,0.898881,3597858
937,0.789547,0.886959,4430426
938,0.766120,0.872969,3787104
939,0.832613,0.909583,6475222
940,0.874150,0.933740,1006856
941,0.759090,0.863017,3257114
942,0.842477,0.916781,8694397
943,0.815767,0.901591,6076003
944,0.865040,0.928971,1041741
945,0.818955,0.903422,8057889
946,0.746319,0.857928,7497189
947,0.849441,0.920358,3987754
948,0.795216,0.890493,3667963
949,0.831532,0.909111,3942387
950,0.777897,0.880577,2721893
951,0.770361,0.875403,5996444
952,0.865957,0.929704,682348
953,0.713626,0.836136,9015486
954,0.814327,0.899119,4321991
955,0.713499,0.837122,8812316
956,0.777615,0.880328,6748495
957,0.712371,0.836441,4606516
958,0.718027,0.838401,4716387
959,0.752128,0.865207,2924317
960,0.818634,0.902095,2244154
961,0.802321,0.894498,2460712
962,0.791665,0.888472,5767210
963,0.784750,0.883972,3011688
964,0.837579,0.913519,1260799
965,0.799018,0.892104,7494431
966,0.803127,0.894146,4801555
967,0.789310,0.887227,4858657
968,0.856143,0.924422,1924857
969,0.809989,0.896953,8588659
970,0.845478,0.918294,1333880
971,0.737024,0.855558,2931714
972,0.772263,0.877304,1845774
973,0.879240,0.936823,28277
974,0.874857,0.934494,9007718
975,0.763925,0.867689,2887516
976,0.792928,0.888559,8086167
977,0.855678,0.924094,6504907
978,0.814363,0.899935,6875270
979,0.841211,0.915876,1754131
980,0.823578,0.906189,447294
981,0.807569,0.897519,9597163
982,0.791962,0.888539,7750575
983,0.727476,0.844092,1129642
984,0.744956,0.855480,8612650
985,0.815088,0.901023,2072566
986,0.717507,0.838621,9941959
987,0.783831,0.883805,5361145
988,0.791319,0.888088,6679083
989,0.809311,0.898154,4658347
990,0.794079,0.888896,8285463
991,0.787742,0.886012,8923238
992,0.752359,0.865938,7119059
993,0.882818,0.938818,4052673
994,0.777153,0.876425,1934926
995,0.741385,0.854457,8379858
996,0.804307,0.895022,1547105
997,0.838332,0.914486,6736481
998,0.838743,0.914521,3238516
999,0.777531,0.875656,3471963
1000,0.871038,0.932478,5325141
