alpha,MSE,MAE,Time
763,0.225809,0.466513,2132105
764,0.204256,0.442318,1465018
765,0.302695,0.545812,1272422
766,0.211833,0.450918,1968013
767,0.242145,0.484888,2297783
768,0.208755,0.446810,1765340
769,0.218247,0.457130,824170
770,0.259310,0.503744,862467
771,0.332421,0.574167,105226
772,0.223449,0.464333,57179
773,0.233312,0.476567,12163
774,0.235129,0.476526,1167523
775,0.202787,0.439637,701791
776,0.219914,0.460950,1697087
777,0.264131,0.508678,1965175
778,0.261048,0.504843,1215818
779,0.231358,0.472873,1120120
780,0.218758,0.459373,187515
781,0.216054,0.455127,457621
782,0.209348,0.447458,1158883
783,0.259065,0.504542,2212538
784,0.244861,0.488887,103979
785,0.304769,0.547417,202259
786,0.203672,0.440566,586711
787,0.204462,0.442159,1704497
788,0.229224,0.470346,1464612
789,0.237137,0.478570,222500
790,0.226721,0.468861,2304033
791,0.269105,0.514010,2078566
792,0.314312,0.555588,397982
793,0.206209,0.443113,1140430
794,0.253330,0.497530,1814544
795,0.243851,0.485907,1863001
796,0.200178,0.436475,16725
797,0.214201,0.453801,1386429
798,0.337600,0.578836,1764656
799,0.218536,0.458996,1782065
800,0.263827,0.508780,2210600
801,0.194683,0.429005,230996
802,0.252975,0.495349,1887291
803,0.286230,0.529242,2267779
804,0.279713,0.523025,243159
805,0.310551,0.554641,658687
806,0.258446,0.501016,573443
807,0.208189,0.446395,1940247
808,0.241117,0.482597,227734
809,0.243139,0.484428,1789261
810,0.213259,0.451720,664239
811,0.271606,0.514944,415250
812,0.254421,0.496513,2246882
813,0.362318,0.593643,1823122
814,0.317774,0.560938,231660
815,0.297222,0.541256,2350861
816,0.326647,0.568516,2025382
817,0.322091,0.564056,818372
818,0.243352,0.484960,1659231
819,0.237728,0.480727,1093866
820,0.206052,0.443690,1040873
821,0.219660,0.460779,1567136
822,0.323346,0.564674,776305
823,0.203167,0.438740,1438856
824,0.254778,0.496858,311439
825,0.261338,0.505942,194721
826,0.339651,0.580218,905729
827,0.267105,0.512680,328164
828,0.343980,0.582657,1581151
829,0.293944,0.538284,274258
830,0.225809,0.466513,2110229
831,0.269052,0.511605,1395623
832,0.282756,0.525455,505255
833,0.206203,0.444678,1601393
834,0.282173,0.525804,1267275
835,0.206510,0.443549,748414
836,0.524869,0.722664,2260080
837,0.297011,0.541608,1840719
838,0.319660,0.561353,292534
839,0.345558,0.585985,91687
840,0.266969,0.510800,1233852
841,0.220785,0.461701,956773
842,0.249445,0.491915,506937
843,0.285035,0.529751,1084606
844,0.276223,0.520926,383768
845,0.207467,0.444464,738598
846,0.345800,0.585092,1039340
847,0.274295,0.517653,13022
848,0.290416,0.536017,1556971
849,0.219472,0.460543,302443
850,0.241915,0.485744,1106889
851,0.206384,0.442636,201717
852,0.377139,0.612049,1869580
853,0.321951,0.563775,1883194
854,0.208623,0.444828,1640573
855,0.199795,0.435907,2181019
856,0.205099,0.444514,2077915
857,0.248517,0.489781,150174
858,0.230466,0.470969,113055
859,0.362495,0.599364,1262939
860,0.357849,0.595121,424433
861,0.204480,0.442843,2223285
862,0.207967,0.446693,262434
863,0.247740,0.489633,929688
864,0.211627,0.449512,1428550
865,0.238886,0.482102,1529710
866,0.297731,0.542146,1678103
867,0.269260,0.512614,1292503
868,0.216875,0.457066,974301
869,0.291239,0.536288,1970637
870,0.231464,0.472630,1384191
871,0.234018,0.476558,2208154
872,0.211264,0.448455,531283
873,0.212436,0.451143,1891128
874,0.201247,0.437246,896633
875,0.335376,0.575821,915051
876,0.336829,0.576369,233599
877,0.263827,0.508780,1935973
878,0.199914,0.436295,928074
879,0.222639,0.464741,1790571
880,0.234329,0.476085,2238417
881,0.354662,0.593154,2034963
882,0.285796,0.529650,1992288
883,0.253622,0.495535,1711869
884,0.265406,0.509303,1522029
885,0.213251,0.452328,1236734
886,0.280061,0.523074,1496760
887,0.292349,0.536314,1203817
888,0.326818,0.567246,1386908
889,0.294638,0.538127,1609816
890,0.319107,0.559719,70628
891,0.250054,0.493607,1811342
892,0.339778,0.574374,1436973
893,0.362318,0.593643,333063
894,0.213627,0.453205,344902
895,0.194552,0.429190,469396
896,0.281901,0.525058,1862774
897,0.281133,0.525732,2023005
898,0.329840,0.571194,1761899
899,0.234994,0.477779,440948
900,0.237899,0.480616,1597515
901,0.219771,0.460706,749963
902,0.219178,0.459814,252974
903,0.211297,0.448701,2128798
904,0.309341,0.552600,244963
905,0.296073,0.539870,1149607
906,0.281505,0.526325,647722
907,0.251875,0.496443,478563
908,0.284912,0.528740,689453
909,0.339778,0.574374,1575796
910,0.214384,0.453825,2269135
911,0.696654,0.833797,531742
912,0.277775,0.520587,1214632
913,0.302662,0.546928,1865296
914,0.229279,0.471326,2243612
915,0.272668,0.515621,340534
916,0.199756,0.435991,705902
917,0.209016,0.447462,1344245
918,0.246050,0.490433,1544352
919,0.225809,0.466513,2092811
920,0.339778,0.574374,557933
921,0.319403,0.560654,1614980
922,0.267781,0.512936,1508025
923,0.225809,0.466513,1994907
924,0.355721,0.593626,1948044
925,0.199950,0.437089,1852928
926,0.224101,0.464719,68175
927,0.325070,0.563105,1414691
928,0.239179,0.480099,1479805
929,0.264432,0.507229,1830075
930,0.266760,0.509756,1855639
931,0.196338,0.431372,681193
932,0.232000,0.475097,183910
933,0.240946,0.481553,2108613
934,0.347159,0.585544,413864
935,0.324320,0.566148,428874
936,0.230012,0.471094,862092
937,0.241913,0.485167,1061586
938,0.322760,0.562695,907438
939,0.211386,0.450128,1551546
940,0.252269,0.494211,241255
941,0.242573,0.483951,780446
942,0.369116,0.604765,2083289
943,0.250012,0.492961,1455888
944,0.260373,0.504422,249614
945,0.285796,0.529650,1930773
946,0.308068,0.550991,1796422
947,0.327705,0.569921,955517
948,0.201504,0.439192,878890
949,0.207029,0.444445,944646
950,0.213342,0.453143,652200
951,0.324629,0.564905,1436824
952,0.254938,0.497002,163499
953,0.231385,0.472864,2160225
954,0.207387,0.446309,1035604
955,0.328489,0.570277,2111543
956,0.214682,0.455620,1617025
957,0.224962,0.465959,1103780
958,0.218337,0.457993,1130106
959,0.356212,0.594445,700703
960,0.317966,0.560035,537728
961,0.269350,0.512184,589618
962,0.266832,0.511065,1381897
963,0.216051,0.455298,721639
964,0.206392,0.442724,302103
965,0.245922,0.489732,1795761
966,0.339778,0.574374,1150514
967,0.261518,0.507131,1164196
968,0.215339,0.455308,461220
969,0.207017,0.444297,2057952
970,0.230997,0.473238,319614
971,0.305521,0.547488,702476
972,0.244096,0.485800,442271
973,0.211700,0.450912,6775
974,0.273993,0.518979,2158364
975,0.210384,0.450011,691885
976,0.260361,0.502809,1937549
977,0.376267,0.610890,1558659
978,0.327448,0.567300,1647402
979,0.280343,0.523589,420312
980,0.225277,0.467655,107177
981,0.231190,0.474641,2299603
982,0.304213,0.547929,1857137
983,0.315825,0.558322,270676
984,0.210890,0.449850,2063701
985,0.362318,0.593643,496613
986,0.303603,0.546748,2382220
987,0.264886,0.507896,1284599
988,0.258076,0.500753,1600393
989,0.248294,0.490215,1116199
990,0.493564,0.701494,1985303
991,0.225809,0.466513,2138122
992,0.234005,0.476433,1705817
993,0.205368,0.443661,971072
994,0.211767,0.449941,463633
995,0.228174,0.469828,2007921
996,0.237962,0.481215,370706
997,0.258166,0.500638,1614147
998,0.224143,0.464819,775990
999,0.348400,0.587404,831926
1000,0.241054,0.486457,1275972
