alpha,MSE,MAE,Time
746,0.807941,0.897747,3649208
747,0.883101,0.937973,10031432
748,0.766564,0.871312,25957784
749,0.728806,0.846650,32289935
750,0.817005,0.901480,38274010
751,0.816424,0.900014,1318995
752,0.755215,0.866726,38876312
753,0.819763,0.903304,2695063
754,0.856165,0.923772,11704892
755,0.864415,0.928629,9834042
756,0.806890,0.895628,18380967
757,0.814131,0.899944,32945156
758,0.774589,0.878764,37048190
759,0.773290,0.877502,15990958
760,0.727218,0.848677,35218203
761,0.737741,0.854018,37974660
762,0.825577,0.906408,10342880
763,0.758154,0.868662,27175457
764,0.804553,0.894484,39419852
765,0.873660,0.933699,3152161
766,0.776998,0.878177,38322370
767,0.850101,0.918755,5814399
768,0.792538,0.888504,11457252
769,0.844511,0.917722,40415221
770,0.918358,0.957137,13857545
771,0.723824,0.843219,29278854
772,0.762488,0.871712,18940051
773,0.785688,0.884505,31540772
774,0.789496,0.885455,6611870
775,0.792496,0.888806,36973169
776,0.771436,0.876440,4667132
777,0.804113,0.894271,10261078
778,0.839885,0.912919,6575642
779,0.729258,0.849473,30624916
780,0.742817,0.859456,2122053
781,0.768064,0.874851,4420692
782,0.751822,0.862713,31943912
783,0.876104,0.934382,569406
784,0.901665,0.948233,7115755
785,0.809085,0.897379,3219844
786,0.758407,0.869103,10403448
787,0.729052,0.851507,25496723
788,0.819070,0.902990,36165000
789,0.870588,0.931688,7022678
790,0.776981,0.878697,1058721
791,0.727645,0.846054,30954243
792,0.751935,0.865376,4568379
793,0.791517,0.887779,11401602
794,0.837896,0.914064,17700741
795,0.842958,0.916196,3559271
796,0.732820,0.853093,14553764
797,0.843180,0.917001,15594151
798,0.825554,0.906819,9373671
799,0.782257,0.881500,26011016
800,0.781615,0.881057,15580413
801,0.817835,0.901591,23231216
802,0.825092,0.906224,14860911
803,0.794096,0.888266,34520464
804,0.845891,0.918025,14343029
805,0.807269,0.896964,21472781
806,0.817523,0.901008,31064674
807,0.794954,0.889572,19010161
808,0.750234,0.863637,31733859
809,0.771536,0.873836,37640316
810,0.834434,0.909832,9206118
811,0.779785,0.881433,33855913
812,0.796592,0.889714,1632049
813,0.763272,0.871622,721070
814,0.875398,0.934639,34425319
815,0.825061,0.904667,8747804
816,0.801986,0.893461,3940914
817,0.824108,0.906070,4399808
818,0.746859,0.859206,34244528
819,0.752010,0.862982,40105915
820,0.792244,0.888242,11422487
821,0.753692,0.864238,35303250
822,0.812509,0.897747,30631199
823,0.793487,0.886801,15990866
824,0.796404,0.891181,6275892
825,0.747586,0.862320,7902980
826,0.721875,0.842006,19550138
827,0.722386,0.845101,20829656
828,0.807658,0.895043,23497132
829,0.785436,0.883259,28923809
830,0.774186,0.877651,6411713
831,0.768608,0.875422,39077546
832,0.762300,0.871358,11726066
833,0.793062,0.888414,21272624
834,0.752381,0.863396,33169051
835,0.763647,0.869387,26069095
836,0.877182,0.934606,2316445
837,0.816459,0.900939,23804765
838,0.801977,0.894137,4650297
839,0.814920,0.899918,34050305
840,0.781623,0.881085,21016122
841,0.746533,0.861943,13856415
842,0.743844,0.858159,27477259
843,0.731396,0.848150,22648171
844,0.802754,0.894558,14577485
845,0.739350,0.855193,21473619
846,0.799262,0.891971,31395976
847,0.861357,0.926912,18518399
848,0.814748,0.899616,25873427
849,0.725757,0.844154,25211544
850,0.768642,0.874712,18195354
851,0.730080,0.852625,37295915
852,0.732439,0.848968,20085834
853,0.874119,0.934022,8397593
854,0.760073,0.869724,12857821
855,0.722016,0.842429,26361727
856,0.760089,0.868423,16300574
857,0.704681,0.832061,32407960
858,0.785427,0.883736,6762424
859,0.834181,0.911590,39797706
860,0.745331,0.858585,20902810
861,0.798147,0.892054,13174137
862,0.777815,0.879165,38446292
863,0.756822,0.867312,32628876
864,0.842927,0.916824,34446762
865,0.761352,0.870031,31186383
866,0.802733,0.894327,18269012
867,0.810830,0.897597,36763208
868,0.793402,0.889290,14562188
869,0.730600,0.852757,22919309
870,0.790812,0.886346,30384553
871,0.797065,0.889057,35578310
872,0.755921,0.862902,36775724
873,0.750247,0.863006,17432853
874,0.761077,0.869870,17797521
875,0.747351,0.862125,10924249
876,0.759188,0.866980,38906472
877,0.830676,0.907801,8764538
878,0.710660,0.835156,29442649
879,0.780241,0.879789,24350940
880,0.769220,0.875305,33976082
881,0.757573,0.867955,7209044
882,0.825502,0.906256,21217895
883,0.855662,0.923421,13632957
884,0.728540,0.845853,15606638
885,0.753734,0.866516,34075717
886,0.743171,0.857797,39994685
887,0.755437,0.865554,31907212
888,0.700180,0.828998,26054717
889,0.848300,0.917498,6328149
890,0.760188,0.867860,31275958
891,0.847132,0.916794,6528567
892,0.721344,0.844483,19502286
893,0.749074,0.863843,29293290
894,0.801830,0.893239,39157444
895,0.847938,0.919081,13520088
896,0.813233,0.898749,20050714
897,0.742011,0.856399,16997497
898,0.760582,0.870390,9854336
899,0.727157,0.847475,34612902
900,0.724588,0.843654,39916806
901,0.800226,0.891069,40238890
902,0.802034,0.893457,29762253
903,0.813974,0.898826,36263571
904,0.719973,0.842971,17242783
905,0.873471,0.932912,7130815
906,0.877917,0.936175,6758861
907,0.767763,0.874708,15720296
908,0.758519,0.866467,15895353
909,0.770263,0.874830,36201510
910,0.791550,0.887552,40071236
911,0.899233,0.946892,9442476
912,0.886926,0.940040,2981595
913,0.762693,0.868827,20860171
914,0.768549,0.874169,23075433
915,0.793191,0.889360,18588233
916,0.827530,0.908217,14506929
917,0.792975,0.889055,22641158
918,0.803778,0.894071,10066486
919,0.830252,0.909851,132686
920,0.811602,0.897220,28969308
921,0.765019,0.872059,913484
922,0.813012,0.900515,6661254
923,0.849315,0.920176,8042634
924,0.801180,0.893211,30206775
925,0.817201,0.902857,5389739
926,0.798754,0.891309,21562723
927,0.740180,0.858225,9828529
928,0.793069,0.889318,22387236
929,0.779185,0.880865,31417059
930,0.738166,0.856708,4012472
931,0.804664,0.894535,21875083
932,0.797459,0.890741,31226990
933,0.746490,0.859482,33774725
934,0.790105,0.885752,17709694
935,0.852164,0.921509,8040813
936,0.802833,0.894816,476581
937,0.729575,0.847063,24468556
938,0.838676,0.914575,23761109
939,0.797011,0.890754,16371934
940,0.726895,0.845057,20241106
941,0.798719,0.890598,23403386
942,0.769967,0.873776,25814411
943,0.763655,0.870258,23222702
944,0.786624,0.885281,3834598
945,0.778016,0.879947,8460885
946,0.862710,0.927330,1381976
947,0.780051,0.880795,18341527
948,0.810388,0.896400,31102044
949,0.845538,0.918189,11448462
950,0.746173,0.861292,18474213
951,0.760109,0.868426,19642392
952,0.739169,0.857861,12361947
953,0.812256,0.897988,25135468
954,0.784277,0.881728,27685026
955,0.811540,0.899451,2139763
956,0.774983,0.878602,30525208
957,0.809759,0.897747,8818789
958,0.810064,0.897704,11968293
959,0.786858,0.883492,12483484
960,0.713066,0.837277,40235849
961,0.784121,0.882355,15980765
962,0.789120,0.885788,34358568
963,0.711919,0.835954,31033880
964,0.777323,0.878334,9326531
965,0.808054,0.897075,11639303
966,0.820335,0.904539,39074694
967,0.771533,0.875657,9803112
968,0.814387,0.899685,36107859
969,0.733636,0.849713,22406843
970,0.769355,0.875388,26175047
971,0.790725,0.886375,15920006
972,0.781479,0.882614,5381270
973,0.852998,0.921864,11560498
974,0.732237,0.848764,39142708
975,0.744768,0.861203,9215868
976,0.723128,0.842698,20021384
977,0.860112,0.926151,95725
978,0.747201,0.862958,27557395
979,0.841991,0.914109,10694468
980,0.819686,0.902967,11544187
981,0.799956,0.893207,5602649
982,0.770038,0.874548,30336860
983,0.824929,0.906202,23906135
984,0.746802,0.861813,30738118
985,0.738924,0.852885,17592926
986,0.814968,0.900356,26045898
987,0.774680,0.877175,20834366
988,0.767168,0.869438,26411716
989,0.790036,0.887065,38014191
990,0.809740,0.897410,33317851
991,0.795407,0.889359,26218606
992,0.844079,0.917267,13565997
993,0.805311,0.893835,27247460
994,0.764426,0.870017,16823527
995,0.766154,0.871046,22892528
996,0.822791,0.904947,38886763
997,0.855928,0.924085,15469261
998,0.818870,0.902314,32695641
999,0.787533,0.884853,34565663
1000,0.828124,0.908235,37876104
