alpha,MSE,MAE,Time
750,0.851983,0.922062,8466114
751,0.815640,0.901930,3321820
752,0.825466,0.905016,9626369
753,0.828644,0.908891,8845434
754,0.863007,0.927906,7942470
755,0.750373,0.858100,951944
756,0.840662,0.913521,8151968
757,0.741433,0.854003,8867363
758,0.735806,0.849873,7353070
759,0.759458,0.863932,7429026
760,0.745252,0.861335,7277762
761,0.857566,0.924861,7309275
762,0.799598,0.892576,6525881
763,0.764259,0.871842,6138072
764,0.695603,0.825005,9901645
765,0.787187,0.885040,7967881
766,0.849386,0.920247,7034162
767,0.823676,0.906515,6777100
768,0.789203,0.886175,8455266
769,0.838858,0.914988,8236589
770,0.847836,0.919802,8950096
771,0.696030,0.824298,1169945
772,0.846260,0.918730,2911882
773,0.784047,0.883722,5730774
774,0.811465,0.899737,8456330
775,0.748184,0.862940,26225
776,0.804759,0.893549,6872938
777,0.806568,0.896508,1853648
778,0.766794,0.873534,5539246
779,0.731911,0.848179,4035406
780,0.791298,0.888431,1129879
781,0.855382,0.923596,4005361
782,0.795057,0.890102,7357226
783,0.724091,0.844639,756248
784,0.868792,0.931061,2850795
785,0.723420,0.841510,5299697
786,0.841795,0.916387,1708193
787,0.808736,0.897871,1002764
788,0.790518,0.887891,4167060
789,0.858339,0.925544,9061264
790,0.725677,0.844751,8431790
791,0.759236,0.865601,1444823
792,0.851666,0.921835,6370539
793,0.829611,0.909044,4957671
794,0.761916,0.868752,7582895
795,0.708833,0.832969,6272185
796,0.863642,0.928087,2925553
797,0.826780,0.907509,4617058
798,0.776476,0.877408,3049285
799,0.688348,0.819947,1380819
800,0.844367,0.917305,2853647
801,0.784699,0.884278,1999381
802,0.836399,0.913186,2550764
803,0.762079,0.871696,5765529
804,0.792268,0.888549,7730155
805,0.753632,0.865983,1007094
806,0.765698,0.867673,5791755
807,0.862036,0.927343,4603094
808,0.790427,0.887357,2860743
809,0.786611,0.883709,1331002
810,0.772626,0.877069,8638500
811,0.748259,0.861414,3990622
812,0.742912,0.855185,5336363
813,0.769089,0.873100,5995726
814,0.800822,0.893708,4746871
815,0.864511,0.928511,8187159
816,0.789326,0.886598,1295423
817,0.696068,0.824662,6455064
818,0.725271,0.843918,9189923
819,0.859729,0.926115,5462484
820,0.843097,0.916605,5516328
821,0.805431,0.895634,7621713
822,0.772692,0.877012,6907307
823,0.803034,0.894695,1886868
824,0.779184,0.878623,2579385
825,0.721592,0.840117,4490202
826,0.818475,0.901380,8159053
827,0.744384,0.855415,5504938
828,0.796214,0.891323,9107261
829,0.814777,0.901202,1208339
830,0.891781,0.943292,6885758
831,0.818466,0.903670,1960908
832,0.841634,0.914080,3207720
833,0.712764,0.834678,9436523
834,0.870190,0.931722,7726437
835,0.725845,0.843781,937876
836,0.844569,0.917877,443618
837,0.821183,0.904390,3518192
838,0.845336,0.918485,5540970
839,0.781760,0.878725,3304362
840,0.744955,0.856089,4849194
841,0.784211,0.879856,4179471
842,0.811789,0.899959,7294985
843,0.772936,0.877456,185558
844,0.754141,0.861467,175197
845,0.795703,0.890300,2041856
846,0.849990,0.920396,8372717
847,0.791162,0.886153,1470621
848,0.767515,0.872101,8496921
849,0.767919,0.874077,7562641
850,0.702882,0.829123,6933105
851,0.836885,0.913730,4013250
852,0.911511,0.954058,5184355
853,0.767972,0.874603,3840413
854,0.750290,0.859952,5900119
855,0.813580,0.900305,7763741
856,0.803073,0.893125,8330616
857,0.777708,0.880000,4059172
858,0.802213,0.893659,3268680
859,0.762303,0.866793,7437877
860,0.841233,0.916236,5267511
861,0.823282,0.904353,154438
862,0.791509,0.888063,9398785
863,0.750293,0.858888,8475232
864,0.870731,0.932096,9590962
865,0.792844,0.888672,7125223
866,0.745026,0.856475,9413109
867,0.706532,0.830609,34580
868,0.810650,0.894545,643415
869,0.796674,0.889279,4954079
870,0.831434,0.910906,3338942
871,0.788954,0.885944,5492610
872,0.830398,0.910216,9133550
873,0.729443,0.846111,633928
874,0.750221,0.862385,5678168
875,0.771502,0.874995,9308748
876,0.737053,0.851753,2675784
877,0.763782,0.867691,4050886
878,0.791852,0.886636,779370
879,0.725886,0.843843,1172706
880,0.815476,0.901759,1613528
881,0.771080,0.876440,7712476
882,0.831088,0.908867,5185956
883,0.820389,0.904575,6797883
884,0.792725,0.888696,1552889
885,0.828837,0.909037,1086075
886,0.723360,0.841458,4561624
887,0.774641,0.878422,9883506
888,0.791353,0.887321,5145248
889,0.775465,0.878819,7830304
890,0.813667,0.901005,7321383
891,0.851622,0.921569,412760
892,0.876030,0.935078,7984743
893,0.757971,0.866572,6720169
894,0.799576,0.892166,8887993
895,0.857856,0.924942,7575705
896,0.866251,0.929958,3845392
897,0.767180,0.872103,8301102
898,0.720836,0.841068,7610286
899,0.791793,0.887368,4488808
900,0.835003,0.912032,3255182
901,0.783478,0.881745,949229
902,0.850221,0.920448,9981418
903,0.817615,0.903054,2388733
904,0.798732,0.891986,1583157
905,0.774716,0.876450,5659587
906,0.729429,0.846887,1697482
907,0.849604,0.920770,4258942
908,0.803992,0.893510,9710474
909,0.800447,0.893480,2476852
910,0.782124,0.882584,5431648
911,0.714127,0.835311,1324002
912,0.785642,0.884079,189329
913,0.788138,0.886095,617605
914,0.720868,0.840065,8121885
915,0.897598,0.946598,1742218
916,0.765541,0.869014,1703681
917,0.718288,0.839002,2683510
918,0.730084,0.847147,1625724
919,0.816537,0.902441,6848930
920,0.724870,0.842105,513815
921,0.825800,0.907547,8947108
922,0.716538,0.837444,7261690
923,0.839701,0.915446,8498559
924,0.833175,0.911432,5667277
925,0.778735,0.881034,6149683
926,0.762574,0.867635,6074265
927,0.810183,0.898608,9512669
928,0.794238,0.889063,4450785
929,0.899942,0.947448,3684552
930,0.874035,0.933929,4001477
931,0.755223,0.865388,7705968
932,0.843001,0.916997,4633781
933,0.856524,0.924436,3982896
934,0.851130,0.921532,94701
935,0.764115,0.870066,6216939
936,0.732448,0.847062,9642483
937,0.791323,0.888158,1792183
938,0.835953,0.912844,475881
939,0.784938,0.882067,9352957
940,0.870458,0.931062,4269035
941,0.777509,0.875004,5907530
942,0.750694,0.859651,676960
943,0.775502,0.879360,4458364
944,0.707588,0.831956,6525136
945,0.828266,0.909032,8798846
946,0.798064,0.891734,6200583
947,0.823453,0.905998,8228817
948,0.723446,0.841922,1482356
949,0.789352,0.886936,7826308
950,0.835882,0.913355,5077747
951,0.774241,0.875936,1996172
952,0.731008,0.846505,6773417
953,0.851867,0.922047,2339438
954,0.796383,0.891244,494731
955,0.841881,0.916253,2440694
956,0.851495,0.921550,8489121
957,0.806755,0.897066,6568997
958,0.727528,0.845821,1953364
959,0.824371,0.904693,2939907
960,0.905787,0.950940,253549
961,0.846520,0.918530,5954842
962,0.836734,0.913459,645875
963,0.783658,0.881411,4887331
964,0.734468,0.849774,9937739
965,0.787802,0.884450,740577
966,0.776966,0.879717,1104270
967,0.913101,0.954886,9580223
968,0.810973,0.899011,2532760
969,0.819683,0.904169,1580152
970,0.795736,0.890363,8933181
971,0.841601,0.915798,6801796
972,0.774862,0.878504,7487683
973,0.766625,0.873532,9610141
974,0.805858,0.896308,1260161
975,0.777632,0.879622,4012819
976,0.800618,0.893290,8408987
977,0.755236,0.866980,7460745
978,0.841515,0.916044,2241637
979,0.785283,0.882768,9891344
980,0.846372,0.918267,5287053
981,0.769769,0.870912,7319384
982,0.810493,0.898910,1887516
983,0.794848,0.889511,2060471
984,0.738265,0.855243,9658822
985,0.839712,0.915034,2382248
986,0.791785,0.886112,4501165
987,0.829930,0.909203,8147944
988,0.744334,0.854344,8951245
989,0.743130,0.855236,6454530
990,0.790573,0.885777,1087852
991,0.770822,0.873950,9204794
992,0.780899,0.880559,2409373
993,0.774782,0.876488,1733728
994,0.814495,0.901107,4092126
995,0.890902,0.942718,2347112
996,0.828062,0.908912,2474305
997,0.790614,0.886960,5196396
998,0.700551,0.827685,1927335
999,0.795316,0.889840,5007065
1000,0.771834,0.873079,6776549
