alpha,MSE,MAE,Time
750,0.724433,0.842341,9466978
751,0.735755,0.849341,326250
752,0.829037,0.909393,9615956
753,0.832626,0.909015,666617
754,0.806986,0.896809,2895175
755,0.808877,0.897918,2432425
756,0.804574,0.895882,4546485
757,0.790215,0.885450,8148900
758,0.777290,0.875073,9163775
759,0.770284,0.875685,3955322
760,0.746893,0.857297,8711132
761,0.714254,0.836212,9392935
762,0.832106,0.910873,2558285
763,0.811309,0.899516,6721779
764,0.735635,0.850273,9750399
765,0.740100,0.853039,779679
766,0.720508,0.840258,9478940
767,0.801832,0.894068,1438176
768,0.796019,0.890770,2833922
769,0.843293,0.917201,9996601
770,0.804606,0.894925,3427628
771,0.752586,0.859858,7242049
772,0.741166,0.858259,4684773
773,0.819807,0.904084,7801529
774,0.787543,0.885785,1635429
775,0.771504,0.872758,9145219
776,0.795893,0.890299,1154403
777,0.790263,0.887119,2538051
778,0.805303,0.895765,1626468
779,0.862070,0.926995,7574994
780,0.793872,0.887926,524884
781,0.780562,0.879710,1093446
782,0.855326,0.923838,7901245
783,0.800958,0.893439,140841
784,0.855923,0.924264,1760064
785,0.757692,0.868448,796420
786,0.840269,0.915158,2573266
787,0.834268,0.912521,6306549
788,0.814527,0.900628,8945320
789,0.760364,0.865366,1737041
790,0.784452,0.883687,261872
791,0.824239,0.906913,7656453
792,0.814239,0.900768,1129977
793,0.739727,0.851982,2820157
794,0.737142,0.851115,4378233
795,0.822614,0.905742,880376
796,0.788755,0.886790,3599836
797,0.768693,0.875060,3857173
798,0.741786,0.852975,2318553
799,0.755061,0.866750,6433758
800,0.807440,0.896774,3853775
801,0.843212,0.917355,5746182
802,0.798146,0.892078,3675808
803,0.735410,0.850471,8538548
804,0.790084,0.887097,3547711
805,0.900996,0.948510,5311237
806,0.732153,0.847476,7683767
807,0.785222,0.882765,4702114
808,0.786184,0.885450,7849289
809,0.786591,0.883304,9310236
810,0.743748,0.858096,2277109
811,0.820511,0.904668,8374173
812,0.800223,0.893400,403683
813,0.719822,0.841529,178354
814,0.779913,0.877520,8515014
815,0.829267,0.909180,2163747
816,0.792157,0.885936,974775
817,0.812934,0.900492,1088281
818,0.860899,0.926419,8470296
819,0.804408,0.895463,9920095
820,0.738047,0.850274,2825323
821,0.829639,0.909634,8732168
822,0.815328,0.901783,7576548
823,0.761823,0.870780,3955300
824,0.927698,0.962479,1552325
825,0.829435,0.909749,1954781
826,0.806675,0.894521,4835676
827,0.770077,0.875718,5152162
828,0.816925,0.902592,5811955
829,0.775543,0.878402,7154230
830,0.804610,0.893710,1585920
831,0.803503,0.894758,9665731
832,0.782120,0.878609,2900412
833,0.784583,0.883837,5261729
834,0.821945,0.904611,8204280
835,0.814274,0.900709,6448124
836,0.733581,0.848352,572966
837,0.761025,0.870330,5888047
838,0.821880,0.905193,1150239
839,0.804372,0.893858,8422256
840,0.879102,0.936268,5198284
841,0.890978,0.943053,3427348
842,0.800713,0.893754,6796429
843,0.782826,0.883052,5601967
844,0.745615,0.859549,3605703
845,0.839743,0.914677,5311444
846,0.838075,0.913671,7765714
847,0.847313,0.919482,4580478
848,0.803190,0.894659,6399726
849,0.795420,0.890323,6236011
850,0.815291,0.901648,4500574
851,0.745070,0.856271,9225049
852,0.798184,0.892372,4968179
853,0.769177,0.870868,2077123
854,0.796741,0.889516,3180349
855,0.780496,0.882006,6520505
856,0.854597,0.923621,4031905
857,0.768535,0.874595,8016026
858,0.821433,0.904813,1672668
859,0.810219,0.899047,9843860
860,0.756846,0.862132,5170256
861,0.812596,0.899674,3258589
862,0.875697,0.934722,9509592
863,0.823167,0.905493,8070669
864,0.746836,0.857806,8520318
865,0.740647,0.856693,7713872
866,0.724727,0.842221,4518793
867,0.814681,0.901319,9093285
868,0.748618,0.858664,3601920
869,0.739268,0.852798,5669032
870,0.712554,0.835638,7515541
871,0.758722,0.867457,8800204
872,0.805693,0.895934,9096381
873,0.862144,0.927523,4311971
874,0.849245,0.920496,4402171
875,0.827063,0.907830,2702085
876,0.735276,0.848628,9623416
877,0.812653,0.899834,2167886
878,0.816173,0.901823,7282564
879,0.805037,0.896051,6023142
880,0.827035,0.908317,8403897
881,0.745901,0.856723,1783138
882,0.808369,0.895604,5248192
883,0.796997,0.891428,3372077
884,0.839466,0.914883,3860262
885,0.813107,0.900262,8428541
886,0.794576,0.890149,9892583
887,0.787674,0.884214,7892167
888,0.736300,0.849973,6444567
889,0.725074,0.843697,1565251
890,0.723219,0.841762,7736028
891,0.790562,0.887141,1614824
892,0.760413,0.866370,4823840
893,0.860152,0.926642,7245620
894,0.800721,0.893546,9685493
895,0.793587,0.889190,3344159
896,0.732122,0.848270,4959492
897,0.725817,0.844584,4204287
898,0.809132,0.898221,2437445
899,0.785695,0.884827,8561413
900,0.767734,0.874308,9873320
901,0.834887,0.912565,9952986
902,0.769394,0.875353,7361617
903,0.758582,0.869068,8969701
904,0.738606,0.855228,4264958
905,0.766231,0.871182,1763788
906,0.845496,0.918324,1671787
907,0.803816,0.894386,3888375
908,0.740166,0.851923,3931675
909,0.733168,0.848841,8954351
910,0.764231,0.868108,9911517
911,0.813105,0.900427,2335572
912,0.715025,0.836906,737489
913,0.776331,0.875262,5159710
914,0.768760,0.870815,5707649
915,0.755970,0.862206,4597752
916,0.850073,0.920435,3588251
917,0.739050,0.852514,5600232
918,0.744989,0.855071,2489919
919,0.801556,0.894115,32819
920,0.777217,0.878318,7165484
921,0.781357,0.880174,225948
922,0.723013,0.842574,1647644
923,0.775278,0.879027,1989325
924,0.861004,0.926799,7471568
925,0.788656,0.886600,1333138
926,0.832428,0.911226,5333484
927,0.742016,0.858943,2431061
928,0.805938,0.895900,5537425
929,0.793239,0.888983,7770929
930,0.761324,0.870425,992474
931,0.796558,0.890270,5410746
932,0.796201,0.890908,7723916
933,0.864527,0.928776,8354092
934,0.864010,0.928720,4380447
935,0.734068,0.848464,1988874
936,0.840197,0.914427,117881
937,0.785057,0.884085,6052234
938,0.753776,0.861196,5877249
939,0.786103,0.885262,4049556
940,0.869206,0.931419,5006586
941,0.720052,0.840256,5788767
942,0.713014,0.834819,6385128
943,0.755998,0.862733,5744076
944,0.800297,0.893250,948478
945,0.812276,0.900044,2092778
946,0.713252,0.836255,341828
947,0.818110,0.901530,4536729
948,0.783589,0.883646,7693011
949,0.843281,0.917450,2831747
950,0.782733,0.880903,4569549
951,0.849786,0.920398,4858495
952,0.846593,0.919239,3057696
953,0.742675,0.859519,6217193
954,0.827247,0.908447,6847820
955,0.836546,0.912858,529264
956,0.746395,0.856289,7550332
957,0.731381,0.848015,2181305
958,0.786105,0.884134,2960326
959,0.756208,0.863033,3087758
960,0.848224,0.920008,9952234
961,0.828454,0.908839,3952801
962,0.849663,0.920908,8498504
963,0.823777,0.905924,7676151
964,0.799919,0.893340,2306893
965,0.850129,0.921127,2878951
966,0.745093,0.855796,9665025
967,0.833639,0.911673,2424774
968,0.798568,0.892093,8931186
969,0.838495,0.913702,5542275
970,0.814488,0.900651,6474331
971,0.750399,0.862483,3937772
972,0.799141,0.892671,1331043
973,0.875259,0.934580,2859459
974,0.798683,0.890594,9681849
975,0.830660,0.910462,2279521
976,0.840097,0.915491,4952238
977,0.836399,0.913130,23677
978,0.791944,0.888379,6816251
979,0.760442,0.867946,2645249
980,0.737517,0.852868,2855425
981,0.760753,0.868240,1385801
982,0.793083,0.889455,7503744
983,0.824031,0.906748,5913121
984,0.811151,0.898883,7602995
985,0.744062,0.856394,4351565
986,0.811372,0.897488,6442386
987,0.721481,0.841368,5153327
988,0.786006,0.884591,6532870
989,0.744329,0.855901,9402713
990,0.870992,0.931762,8241085
991,0.725552,0.842833,6485105
992,0.722760,0.841432,3355514
993,0.764475,0.870396,6739589
994,0.806699,0.897103,4161256
995,0.748614,0.857185,5662408
996,0.768492,0.872506,9618541
997,0.840123,0.915536,3826282
998,0.826982,0.908379,8087183
999,0.824354,0.906824,8549728
1000,0.885916,0.940408,9368557
