alpha,MSE,MAE,Time
745,0.797211,0.890315,50172100
746,0.834149,0.911607,13506760
747,0.841226,0.915515,37129192
748,0.800959,0.892500,96077159
749,0.840907,0.915298,119514254
750,0.826370,0.906864,141663020
751,0.840313,0.914979,4881978
752,0.814318,0.901098,143892312
753,0.814217,0.901040,9975197
754,0.841226,0.915515,43323141
755,0.834149,0.911607,36398592
756,0.841028,0.915405,68033200
757,0.814318,0.901098,121939413
758,0.814113,0.900976,137125911
759,0.818945,0.902466,59187094
760,0.838593,0.914667,130352608
761,0.840917,0.915329,140555042
762,0.826363,0.906852,38281948
763,0.862632,0.927179,100584112
764,0.814318,0.901098,145904108
765,0.832377,0.910621,11667049
766,0.834149,0.911607,141842017
767,0.833119,0.910980,21520750
768,0.841226,0.915515,42406557
769,0.819666,0.902946,149588255
770,0.865408,0.929038,51290724
771,0.891314,0.942469,108369386
772,0.829096,0.908482,70102527
773,0.912733,0.953864,116741389
774,0.841226,0.915515,24472415
775,0.841226,0.915515,136848237
776,0.830278,0.909303,17274385
777,0.912357,0.954160,37979175
778,0.814113,0.900976,24338326
779,0.788771,0.886596,113351545
780,0.838593,0.914667,7854326
781,0.812789,0.900184,16362242
782,0.915470,0.955372,118233523
783,0.834149,0.911607,2107534
784,0.907909,0.951343,26337440
785,0.814318,0.901098,11917561
786,0.841226,0.915515,38506127
787,0.943872,0.970177,94370640
788,0.908200,0.951501,133856974
789,0.889425,0.941956,25992935
790,0.834149,0.911607,3918631
791,0.863959,0.928092,114570479
792,0.813922,0.900877,16908874
793,0.833523,0.911135,42200579
794,0.802304,0.893996,65515487
795,0.820732,0.903475,13173879
796,0.891881,0.941702,53867629
797,0.863739,0.928107,57718401
798,0.838593,0.914667,34694629
799,0.796857,0.890243,96274186
800,0.913201,0.954176,57667552
801,0.840257,0.915013,85985353
802,0.841226,0.915515,55004468
803,0.833373,0.911186,127770079
804,0.907335,0.951040,53087639
805,0.862919,0.927332,79476883
806,0.788771,0.886596,114979213
807,0.914070,0.954554,70362025
808,0.822284,0.904614,117456059
809,0.833230,0.910805,139317540
810,0.840517,0.915102,34074466
811,0.818945,0.902466,125310386
812,0.812869,0.900206,6040679
813,0.799718,0.892396,2668886
814,0.814318,0.901098,127417921
815,0.819580,0.902901,32378119
816,0.814318,0.901098,14586447
817,0.814318,0.901098,16284945
818,0.834149,0.911607,126748759
819,0.841226,0.915515,148443422
820,0.814318,0.901098,42277880
821,0.954611,0.975699,130667391
822,0.889451,0.941432,113374798
823,0.833009,0.910659,59186755
824,0.826868,0.907194,23228867
825,0.898517,0.945597,29251181
826,0.887970,0.941121,72360634
827,0.833416,0.910978,77096496
828,0.839837,0.914738,86969583
829,0.839764,0.914741,107055264
830,0.930196,0.963161,23731578
831,0.894224,0.943595,144637135
832,0.837332,0.913297,43401514
833,0.788771,0.886596,78736046
834,0.942298,0.968569,122768111
835,0.787933,0.886046,96489153
836,0.833944,0.911485,8573826
837,0.794119,0.888447,88108221
838,0.833746,0.911374,17212074
839,0.841129,0.915463,126029886
840,0.865509,0.929096,77786657
841,0.834149,0.911607,51286541
842,0.840257,0.915013,101701168
843,0.815909,0.901314,83827336
844,0.841226,0.915515,53955427
845,0.837388,0.913277,79479985
846,0.831260,0.909252,116205456
847,0.837385,0.913969,68541875
848,0.863952,0.928080,95764930
849,0.815909,0.901314,93315112
850,0.864710,0.928643,67346194
851,0.814006,0.900904,138042811
852,0.887970,0.941121,74343399
853,0.834149,0.911607,31081888
854,0.838593,0.914667,47590463
855,0.825888,0.906843,97572266
856,0.819580,0.902901,60333070
857,0.869378,0.930052,119951098
858,0.838493,0.914609,25029658
859,0.799192,0.892010,147302653
860,0.873766,0.933222,77367258
861,0.887586,0.940917,48761237
862,0.814318,0.901098,142300685
863,0.819580,0.902901,120768772
864,0.905565,0.950051,127497284
865,0.942063,0.969214,115429692
866,0.814113,0.900976,67618822
867,0.840012,0.914802,136071111
868,0.799192,0.892010,53898810
869,0.840257,0.915013,84830897
870,0.840156,0.914956,112461893
871,0.865509,0.929096,131685468
872,0.841226,0.915515,136117438
873,0.833153,0.911042,64523958
874,0.834052,0.911555,65873701
875,0.939021,0.967957,40433762
876,0.841226,0.915515,144003943
877,0.833512,0.911173,32440053
878,0.808769,0.897324,108975637
879,0.805606,0.895445,90129770
880,0.841226,0.915515,125755166
881,0.841015,0.915379,26682728
882,0.813005,0.900229,78533478
883,0.841125,0.915458,50459461
884,0.819580,0.902901,57764617
885,0.830725,0.909575,126123941
886,0.957575,0.977323,148031728
887,0.841226,0.915515,118097687
888,0.840156,0.914956,96435936
889,0.865016,0.928823,23422283
890,0.840257,0.915013,115761237
891,0.833854,0.911444,24164090
892,0.814318,0.901098,72183521
893,0.815909,0.901314,108422818
894,0.841226,0.915515,144932863
895,0.832327,0.910279,50041701
896,0.865032,0.928843,74213407
897,0.831466,0.910083,62912581
898,0.838593,0.914667,36473708
899,0.833527,0.911188,128112218
900,0.799756,0.892485,147743478
901,0.864916,0.928764,148935602
902,0.815719,0.901214,110158582
903,0.813070,0.900323,134221813
904,0.838393,0.913860,63820456
905,0.834149,0.911607,26393180
906,0.887667,0.940947,25016471
907,0.834149,0.911607,58185296
908,0.833858,0.911449,58833233
909,0.841226,0.915515,133992109
910,0.813083,0.900349,148315067
911,0.814318,0.901098,34949296
912,0.865509,0.929096,11035734
913,0.840838,0.915305,77209441
914,0.808668,0.897266,85408757
915,0.814318,0.901098,68800351
916,0.838393,0.913860,53694279
917,0.788771,0.886596,83801382
918,0.834149,0.911607,37258935
919,0.807648,0.896367,491111
920,0.791649,0.886251,107223665
921,0.865509,0.929096,3381068
922,0.819476,0.902837,24655202
923,0.833837,0.911413,29768083
924,0.800789,0.892438,111803886
925,0.840726,0.915230,19948962
926,0.788771,0.886596,79809784
927,0.887970,0.941121,36378190
928,0.862919,0.927332,82861544
929,0.831813,0.909759,116283493
930,0.841226,0.915515,14851304
931,0.808246,0.896994,80965919
932,0.862919,0.927332,115579991
933,0.834052,0.911555,125009887
934,0.833468,0.910931,65548628
935,0.823833,0.904902,29761343
936,0.887970,0.941121,1763963
937,0.840257,0.915013,90565100
938,0.883911,0.938407,87946640
939,0.838950,0.914240,60597197
940,0.822284,0.904614,74918106
941,0.890689,0.942084,86622603
942,0.862919,0.927332,95546493
943,0.788771,0.886596,85953840
944,0.889425,0.941956,14192940
945,0.939021,0.967957,31316147
946,0.813505,0.900621,5115087
947,0.838593,0.914667,67887220
948,0.815909,0.901314,115117529
949,0.814318,0.901098,42374022
950,0.841125,0.915458,68378331
951,0.889425,0.941956,72702091
952,0.840229,0.914930,45755091
953,0.815909,0.901314,93033533
954,0.815029,0.900829,102470174
955,0.831086,0.909600,7919873
956,0.788771,0.886596,112982495
957,0.840394,0.914998,32640855
958,0.831260,0.909252,44298064
959,0.831701,0.910143,46204935
960,0.920050,0.957593,148924348
961,0.833746,0.911374,59149368
962,0.838593,0.914667,127170855
963,0.808769,0.897324,114865235
964,0.814318,0.901098,34520151
965,0.841226,0.915515,43080379
966,0.884861,0.939331,144626579
967,0.830278,0.909303,36284114
968,0.868966,0.929423,133645479
969,0.808368,0.897088,82934115
970,0.840257,0.915013,96881312
971,0.814318,0.901098,58924481
972,0.837436,0.913361,19917614
973,0.819666,0.902946,42788701
974,0.833043,0.910623,144878322
975,0.887392,0.940811,34110555
976,0.887970,0.941121,74104848
977,0.841226,0.915515,354305
978,0.813109,0.900293,101997775
979,0.830278,0.909303,39583274
980,0.841125,0.915458,42728328
981,0.802408,0.894061,20737003
982,0.839555,0.914613,112285366
983,0.870161,0.931531,88483419
984,0.943566,0.969998,113770536
985,0.841015,0.915379,65116436
986,0.839951,0.914832,96403293
987,0.841226,0.915515,77113928
988,0.808668,0.897266,97757292
989,0.865509,0.929096,140701357
990,0.814318,0.901098,123318864
991,0.840257,0.915013,97042536
992,0.862712,0.927490,50211622
993,0.812709,0.900067,100850615
994,0.840907,0.915298,62268668
995,0.890918,0.942236,84731773
996,0.836566,0.912738,143930995
997,0.833951,0.911497,57256144
998,0.841226,0.915515,121015888
999,0.834149,0.911607,127937371
1000,0.812304,0.899934,140190259
