alpha,MSE,MAE,Time
764,0.369941,0.605784,2336320
765,0.266091,0.509138,186821
766,0.256734,0.501604,2271275
767,0.274537,0.517778,344605
768,0.320187,0.562518,679044
769,0.236658,0.479349,2395313
770,0.227704,0.469786,821303
771,0.292576,0.536220,1735287
772,0.262164,0.505206,1122531
773,0.239832,0.482688,1869346
774,0.211680,0.449182,391869
775,0.210397,0.448926,2191311
776,0.395617,0.627131,276609
777,0.250285,0.494556,608149
778,0.211843,0.450140,389722
779,0.192476,0.427485,1815065
780,0.208645,0.446299,125769
781,0.302663,0.546863,262003
782,0.245896,0.488626,1893239
783,0.226916,0.468569,33747
784,0.237087,0.479546,421733
785,0.313817,0.556305,190832
786,0.272395,0.515155,616587
787,0.305279,0.549145,1511129
788,0.249008,0.491732,2143413
789,0.243822,0.486815,416217
790,0.330758,0.571736,62747
791,0.325945,0.567846,1834584
792,0.240932,0.482190,270756
793,0.242018,0.484185,675745
794,0.270432,0.516026,1049080
795,0.305351,0.548867,210949
796,0.266000,0.508705,862566
797,0.253744,0.496329,924228
798,0.312297,0.555914,555555
799,0.207317,0.443830,1541610
800,0.237885,0.479438,923413
801,0.203391,0.439789,1376858
802,0.257829,0.500589,880770
803,0.488099,0.694309,2045945
804,0.285671,0.529088,850077
805,0.211760,0.450001,1272640
806,0.335947,0.575959,1841129
807,0.369221,0.605174,1126686
808,0.311933,0.553805,1880790
809,0.237604,0.479406,2230851
810,0.326719,0.567811,545624
811,0.301888,0.544544,2006559
812,0.257658,0.500382,96727
813,0.226086,0.468166,42736
814,0.227533,0.468311,2040306
815,0.354681,0.592986,518461
816,0.357128,0.589893,233568
817,0.194637,0.429018,260766
818,0.332615,0.573046,2029591
819,0.343274,0.580999,2376981
820,0.306797,0.549721,676983
821,0.285517,0.530134,2092339
822,0.216699,0.456885,1815438
823,0.209367,0.446198,947740
824,0.361007,0.592720,371957
825,0.259347,0.502170,468390
826,0.204665,0.442603,1158690
827,0.252134,0.497331,1234524
828,0.284083,0.529779,1392618
829,0.304740,0.547533,1714245
830,0.256751,0.501235,380006
831,0.305135,0.548001,2316032
832,0.230922,0.472395,694975
833,0.295444,0.538845,1260777
834,0.201465,0.437132,1965850
835,0.225533,0.466074,1545053
836,0.231492,0.472683,137290
837,0.214484,0.453097,1410851
838,0.194716,0.429194,275612
839,0.226845,0.468524,2018080
840,0.237238,0.481521,1245575
841,0.277632,0.522716,821236
842,0.201709,0.438290,1628511
843,0.296911,0.541031,1342303
844,0.275091,0.518316,863972
845,0.278212,0.520931,1272690
846,0.301922,0.546228,1860764
847,0.289955,0.535128,1097541
848,0.274279,0.517439,1533456
849,0.294788,0.539016,1494228
850,0.279924,0.524461,1078395
851,0.204032,0.440879,2210439
852,0.244224,0.487125,1190439
853,0.269682,0.512735,497705
854,0.233808,0.477629,762052
855,0.217776,0.457892,1562396
856,0.322817,0.564126,966096
857,0.302124,0.545128,1920742
858,0.338193,0.579222,400792
859,0.243579,0.485279,2358715
860,0.307289,0.550008,1238859
861,0.210595,0.449460,780799
862,0.241976,0.484528,2278620
863,0.240762,0.484275,1933835
864,0.284984,0.530637,2041577
865,0.299883,0.544052,1848342
866,0.346809,0.586139,1082760
867,0.548464,0.739088,2178867
868,0.250836,0.493093,863066
869,0.271097,0.514892,1358372
870,0.248767,0.490501,1800820
871,0.287551,0.531531,2108641
872,0.245073,0.487421,2179609
873,0.203385,0.439833,1033203
874,0.368754,0.604400,1054816
875,0.282291,0.527028,647454
876,0.203433,0.441203,2305893
877,0.316049,0.558771,519453
878,0.205982,0.442547,1744995
879,0.222895,0.463292,1443222
880,0.215164,0.455752,2013681
881,0.338146,0.573557,427262
882,0.235510,0.477087,1257534
883,0.290862,0.534401,807992
884,0.322781,0.565010,924968
885,0.253721,0.497644,2019586
886,0.230278,0.472922,2370389
887,0.345016,0.583755,1891064
888,0.211843,0.450140,1544200
889,0.280203,0.522592,375054
890,0.245881,0.489506,1853651
891,0.208696,0.447113,386932
892,0.338146,0.573557,1155853
893,0.234310,0.476562,1736143
894,0.229577,0.470585,2320768
895,0.212417,0.450797,801303
896,0.240043,0.481468,1188357
897,0.272988,0.518404,1007401
898,0.207774,0.446473,584043
899,0.300416,0.542712,2051424
900,0.239390,0.481825,2365773
901,0.242031,0.483789,2384863
902,0.297563,0.541567,1763937
903,0.346706,0.584229,2149255
904,0.211472,0.450768,1021938
905,0.238121,0.479429,422626
906,0.231084,0.471513,400581
907,0.322817,0.564126,931704
908,0.228148,0.469640,942079
909,0.197314,0.432883,2145577
910,0.236708,0.477414,2374926
911,0.201433,0.437973,559633
912,0.271965,0.516742,176712
913,0.200663,0.437136,1236332
914,0.277822,0.522428,1367625
915,0.203584,0.441082,1101680
916,0.384979,0.618684,859791
917,0.213887,0.452972,1341887
918,0.248371,0.492982,596616
919,0.202538,0.439025,7864
920,0.198428,0.434282,1716941
921,0.271546,0.514716,54140
922,0.361007,0.592720,394796
923,0.258930,0.501844,476667
924,0.301764,0.546087,1790283
925,0.203366,0.439697,319437
926,0.258274,0.501628,1277971
927,0.305985,0.548230,582513
928,0.309551,0.551135,1326838
929,0.366461,0.600515,1862014
930,0.395037,0.626796,237809
931,0.351562,0.589472,1296484
932,0.354100,0.592696,1850749
933,0.305697,0.550087,2001747
934,0.207021,0.443320,1049611
935,0.222121,0.461548,476559
936,0.235522,0.477212,28245
937,0.205525,0.443513,1450192
938,0.219330,0.460513,1408264
939,0.282296,0.525581,970325
940,0.220664,0.462001,1199642
941,0.227797,0.468469,1387062
942,0.209115,0.446266,1529958
943,0.327492,0.569560,1376354
944,0.299529,0.542955,227267
945,0.297273,0.541724,501456
946,0.300253,0.544380,81906
947,0.390506,0.622946,1087058
948,0.241274,0.483498,1843343
949,0.231446,0.472101,678523
950,0.223249,0.464589,1094922
951,0.242460,0.483919,1164157
952,0.207667,0.445523,732663
953,0.231134,0.472281,1489719
954,0.198616,0.434503,1640825
955,0.247090,0.489940,126818
956,0.217679,0.456869,1809156
957,0.208064,0.445989,522668
958,0.241060,0.482492,709332
959,0.210761,0.448150,739866
960,0.283691,0.527618,2384682
961,0.204444,0.442472,947141
962,0.253107,0.497777,2036350
963,0.249939,0.493771,1839304
964,0.247755,0.490446,552761
965,0.200535,0.437634,689833
966,0.235861,0.478440,2315863
967,0.239567,0.481940,581007
968,0.236541,0.477784,2140026
969,0.223765,0.464665,1328000
970,0.277992,0.522589,1551332
971,0.280436,0.523104,943540
972,0.343926,0.582758,318935
973,0.273795,0.517931,685163
974,0.256134,0.498995,2319894
975,0.232237,0.473974,546202
976,0.338146,0.573557,1186619
977,0.213442,0.453937,5673
978,0.242961,0.487109,1633261
979,0.205980,0.442487,633835
980,0.316054,0.558721,684196
981,0.239854,0.481512,332055
982,0.252867,0.495886,1797993
983,0.338146,0.573557,1416859
984,0.209256,0.448914,1821774
985,0.224315,0.466465,1042690
986,0.272964,0.516681,1543678
987,0.323058,0.561045,1234803
988,0.238328,0.480885,1565359
989,0.269033,0.512127,2253010
990,0.219400,0.459140,1974669
991,0.300773,0.544862,1553914
992,0.267726,0.512320,804024
993,0.299157,0.542360,1614891
994,0.249377,0.493491,997090
995,0.215370,0.453553,1356785
996,0.254235,0.498318,2304725
997,0.225084,0.467225,916826
998,0.267831,0.511189,1937792
999,0.343275,0.580999,2048624
1000,0.233088,0.474958,2244826
